NAICS,Lat,Long,Emps
8133,39.839744,-105.14758,2
2383,39.864936,-105.06483,1
4481,39.786428,-105.10508,5
5617,39.748303,-104.98874,8
4481,39.656139,-104.98502,12
4234,39.76884,-104.97411,16
7222,39.884963,-104.99873,6
2383,39.751995,-104.8247,1
4885,39.750476,-104.99156,8
5415,39.684863,-104.93377,1
2361,39.786246,-105.03128,1
5414,39.722906,-104.90672,1
4237,39.793237,-104.85623,7
2383,39.67893,-104.96972,1
3231,39.811137,-105.07144,1
5411,39.740337,-104.93452,1
8141,39.707493,-105.15568,1
8141,39.719809,-104.93932,1
8114,39.694535,-105.05302,1
5312,39.718541,-104.91403,2
8113,39.668667,-105.01227,2
4243,39.769358,-104.84272,5
2362,39.753037,-104.99618,18
7221,39.731008,-104.98602,30
4452,39.721137,-104.92258,8
5415,39.633402,-104.90057,2
2383,39.614493,-104.88684,9
5239,39.614949,-104.98828,3
7221,39.675436,-104.94042,2
5112,39.751662,-104.99967,1
8111,39.668907,-104.98739,8
6212,39.700476,-104.97552,1
6213,39.663462,-105.11853,1
7222,39.652863,-104.81204,1
4483,39.856605,-104.97762,2
2381,39.660637,-105.01304,8
5613,39.627323,-104.8998,3
5312,39.863737,-105.05933,1
5411,39.704828,-104.93348,1
4453,39.700762,-105.02482,2
2381,39.710637,-105.04026,1
5242,39.609737,-104.90301,2
5412,39.747509,-104.9994,1
5415,39.616589,-105.06008,1
6211,39.696363,-104.82565,1
5613,39.678263,-104.92013,50
5411,39.684071,-104.93748,2
4235,39.752826,-105.14258,4
5313,39.675323,-104.93392,1
6211,39.730263,-104.97852,1
4234,39.601046,-105.13599,2
5412,39.670602,-104.89352,1
5239,39.899265,-104.99642,6
5161,39.82039,-105.18819,3
4251,39.618943,-105.13451,1
5411,39.7292,-104.99842,5
2389,39.812463,-105.14084,4
6213,39.667746,-104.92008,32
5413,39.741492,-104.98767,1
2382,39.727637,-105.01286,7
8141,39.689637,-105.0641,1
8111,39.633095,-104.81123,20
6244,39.766263,-104.91742,1
4251,39.633424,-104.90059,2
2361,39.689561,-104.96188,1
5313,39.609363,-104.90063,19
5412,39.676798,-104.89708,3
5411,39.736347,-104.97852,1
4251,39.696737,-104.88098,4
4842,39.798364,-105.17442,1
6213,39.713037,-104.82251,1
5415,39.74908,-105.03478,17
4244,39.762549,-104.98972,4
3327,39.648795,-105.00035,78
8111,39.739963,-104.93252,2
5242,39.618026,-104.90807,4
2383,39.623703,-104.89836,2
5414,39.763715,-105.02884,1
2361,39.71186,-105.1462,7
8132,39.672183,-104.90388,1
3332,39.790088,-105.12092,5
5412,39.708464,-104.98423,1
4521,39.695347,-104.86611,3
4441,39.706027,-104.99938,8
2383,39.70578,-105.14227,1
7221,39.83082,-105.00431,6
3152,39.804963,-105.10908,1
5416,39.738671,-104.98342,2
4233,39.783938,-105.08804,2
4251,39.744615,-104.99177,1
5416,39.743352,-104.98592,1
5416,39.600463,-104.90863,1
4251,39.829137,-104.97657,1
5418,39.7148,-104.97358,4
7211,39.740163,-105.05808,2
5418,39.769401,-104.975,4
4236,39.80649,-104.97828,19
8113,39.670007,-104.98778,2
5112,39.639747,-105.07642,2
4243,39.740337,-104.86205,1
7221,39.848839,-104.99596,5
5411,39.710276,-105.06288,3
6213,39.609837,-105.03526,3
4842,39.689163,-104.87733,4
6233,39.828661,-105.09115,1
6211,39.690894,-104.83128,4
5511,39.706018,-105.08132,2
2382,39.647448,-104.99258,1
2381,39.786408,-104.91028,8
5415,39.669314,-105.15139,1
7224,39.623863,-104.89611,28
7222,39.730331,-104.98581,2
5411,39.897296,-105.01923,1
5418,39.695347,-104.86611,1
5511,39.7752,-105.1021,1
5411,39.752763,-104.99651,10
2383,39.718463,-105.05872,1
5413,39.839502,-105.13124,2
5414,39.667837,-105.01499,1
4471,39.700703,-105.02518,2
7224,39.71189,-104.98778,3
6213,39.649801,-105.04213,1
7221,39.74055,-104.94668,1
4238,39.726861,-105.00002,2
5121,39.797305,-105.07671,38
5121,39.609937,-105.08715,49
5121,39.717928,-104.95208,32
5415,39.607227,-105.12172,1
6215,39.779437,-104.8495,17
8141,39.6081,-104.9537,1
5231,39.601271,-104.89009,1
5313,39.619867,-104.80807,2
5617,39.825537,-105.05072,2
2381,39.657687,-105.00259,39
8112,39.771237,-104.84313,3
4234,39.779344,-104.85918,28
8129,39.708002,-104.94052,3
6211,39.653252,-104.81342,1
4452,39.65535,-104.89907,17
6213,39.865434,-105.06406,3
5617,39.732849,-104.85502,1
4841,39.802137,-104.97721,53
6116,39.709524,-104.83582,3
5242,39.681963,-105.09925,9
8123,39.681435,-104.86572,1
8141,39.727668,-104.94638,1
7222,39.715766,-105.13336,15
7222,39.734971,-105.02528,14
8111,39.721932,-105.08178,12
8141,39.640757,-104.82147,1
5313,39.825437,-104.98712,3
4236,39.752149,-104.89382,17
5412,39.684602,-104.93712,3
2382,39.658001,-104.96982,4
5222,39.60379,-104.94018,3
5619,39.650454,-104.88462,11
5242,39.607517,-104.89961,5
4235,39.870663,-104.89386,2
5111,39.620279,-104.89606,22
3391,39.667363,-104.85916,2
5242,39.728422,-105.10942,4
7224,39.739963,-104.92882,3
8111,39.661197,-105.10714,1
6213,39.675037,-104.81133,3
5239,39.657779,-104.89911,3
3371,39.826787,-104.97775,17
3323,39.858062,-104.91538,5
5415,39.683618,-104.91728,2
5413,39.717006,-105.13295,33
4232,39.802137,-104.98041,1
5242,39.655293,-104.98742,3
5629,39.645108,-104.99342,1
2382,39.694051,-105.02666,1
5413,39.850637,-105.1424,1
6233,39.679637,-104.88023,10
4532,39.661531,-104.98778,1
5412,39.620537,-104.89679,17
8141,39.712163,-104.8966,1
2361,39.72247,-105.13193,9
8111,39.677724,-104.93648,2
5419,39.848963,-105.03485,1
7222,39.765337,-104.9006,3
5413,39.663206,-104.91818,1
7221,39.695103,-105.02518,8
5415,39.733763,-104.99188,6
7222,39.855103,-105.08188,14
7222,39.696363,-104.84687,3
5619,39.690947,-104.97128,5
4244,39.748111,-104.91612,2
5223,39.755828,-104.89198,1
5621,39.705845,-105.15193,1
8111,39.739598,-104.91858,2
6244,39.638318,-104.94882,1
5412,39.750051,-104.9978,8
5617,39.672941,-104.84081,1
5617,39.671946,-104.99212,8
6244,39.825667,-105.17857,3
7222,39.817163,-105.1214,14
2381,39.818663,-105.11839,3
8111,39.660136,-104.85348,4
5613,39.7155,-104.94962,4
4841,39.607249,-104.98118,1
4529,39.734752,-105.15931,10
8111,39.827136,-104.97773,8
4532,39.728993,-105.05338,3
5239,39.60101,-104.99849,1
5613,39.662169,-104.86415,193
5414,39.737907,-105.14788,1
5331,39.838836,-105.08794,4
5413,39.745902,-104.99349,3
7223,39.770502,-104.97889,12
6114,39.835613,-105.03192,1
5313,39.666839,-104.98188,1
2383,39.653637,-105.06587,1
5415,39.747613,-104.96858,1
8141,39.75518,-104.89605,1
7222,39.696612,-105.06129,20
5112,39.883157,-105.02993,6
4238,39.683575,-105.0719,2
8123,39.619763,-105.0281,2
5629,39.668021,-105.00888,8
8141,39.686907,-104.88993,9
5511,39.653463,-105.00701,522
5416,39.649737,-105.0376,1
4244,39.787537,-104.91106,3
4841,39.856163,-104.89606,29
7221,39.740337,-104.8821,8
8141,39.717762,-104.9169,1
5619,39.721643,-105.14042,1
5412,39.620621,-104.89276,7
5416,39.752136,-104.99899,6
2383,39.821937,-104.97021,108
6244,39.673517,-104.95919,7
5415,39.618563,-105.13582,2
2381,39.717272,-104.98732,3
6211,39.696937,-104.82765,3
2383,39.792237,-105.0741,2
8111,39.632139,-105.00438,2
5411,39.753337,-104.96813,1
2382,39.741344,-105.12802,5
4431,39.675097,-104.81018,7
5411,39.623918,-104.89821,1
6113,39.853624,-105.05129,32
6113,39.659499,-104.83753,34
1114,39.792465,-105.09062,8
4238,39.889137,-104.86741,3
2383,39.874472,-105.02492,1
6212,39.674663,-104.84182,4
5223,39.740337,-104.86205,3
4539,39.721285,-104.95478,2
5413,39.796659,-104.97812,3
5223,39.649737,-104.88323,1
3149,39.787011,-104.90672,4
7221,39.769555,-105.04418,5
8141,39.606537,-104.9309,1
8139,39.661912,-104.84748,1
5313,39.618847,-104.80943,1
2361,39.665763,-104.97302,3
4451,39.682621,-104.93748,1
5223,39.724488,-104.98222,3
5223,39.750051,-104.9978,1
4233,39.740437,-105.00908,35
5511,39.718814,-104.95478,2
1114,39.836637,-104.96729,28
2382,39.888232,-105.03121,4
4539,39.842241,-105.02462,2
6116,39.694903,-104.97708,1
4431,39.888857,-104.99302,2
4431,39.6095,-105.08733,3
4431,39.710863,-105.08334,3
7222,39.60858,-104.92308,5
5223,39.749099,-104.99215,4
8111,39.656175,-105.00437,1
5223,39.820111,-105.13925,1
5416,39.711263,-104.94242,11
5331,39.698537,-104.9091,1
4422,39.710963,-105.07468,21
4422,39.856263,-105.06225,23
4422,39.715451,-104.82612,27
4422,39.767537,-104.898,20
4422,39.667549,-104.94042,23
4422,39.620049,-105.09082,22
4441,39.622974,-105.02595,4
3312,39.763621,-104.99082,7
7221,39.615023,-105.01814,9
6212,39.812837,-105.18106,13
4251,39.719437,-104.98012,1
5313,39.748107,-105.06158,1
5242,39.645857,-105.02502,1
2361,39.609563,-105.1566,6
8111,39.725741,-104.82122,1
5239,39.747264,-104.98758,1
2382,39.776948,-105.16168,15
5313,39.769163,-105.00855,1
6212,39.717563,-104.94602,3
5413,39.631663,-105.0956,1
5242,39.653437,-104.9918,1
5415,39.621136,-104.89925,22
6242,39.754253,-104.99473,5
5411,39.632635,-104.90009,1
2383,39.608163,-105.10201,5
4453,39.708687,-104.87563,2
5312,39.719673,-104.95922,2
3261,39.763877,-104.8272,14
5411,39.6987,-104.8382,2
6212,39.800419,-105.07678,1
4842,39.69459,-105.13354,3
5412,39.655175,-104.83355,12
8132,39.768114,-104.92018,6
2362,39.609363,-104.90063,46
2362,39.751866,-104.93628,1
5416,39.746383,-104.99111,4
5415,39.684754,-104.97828,3
6213,39.609563,-105.06321,1
5416,39.822241,-105.18695,3
5414,39.729517,-104.98378,2
8111,39.798537,-104.91668,14
6211,39.849052,-105.01652,4
5259,39.742641,-104.98592,5
5239,39.609362,-104.88829,5
7221,39.768462,-105.02548,10
6115,39.604195,-104.89968,65
8141,39.649603,-104.95115,6
6213,39.682237,-104.93701,1
3261,39.712233,-105.13148,6
7211,39.756993,-105.01598,51
8111,39.788863,-105.03792,1
5312,39.642063,-104.93351,1
6211,39.617003,-104.90254,3
5418,39.825437,-104.98712,2
5324,39.794363,-104.86572,4
5313,39.744804,-104.98965,8
5414,39.752698,-104.9961,1
6117,39.855942,-105.04948,1
6213,39.704037,-104.82604,2
5413,39.750271,-104.99749,10
5239,39.720765,-105.00656,1
3231,39.730851,-105.10978,6
8129,39.656737,-105.03248,9
5617,39.728478,-105.17702,21
5415,39.667899,-104.97128,2
5313,39.854323,-105.04978,33
5412,39.688516,-104.94402,1
7222,39.62591,-105.02522,6
4238,39.880691,-104.8697,4
5312,39.642863,-105.0674,3
4441,39.684493,-104.80962,1
5415,39.72092,-105.16522,7
8111,39.772361,-104.97653,7
5171,39.896217,-105.1267,82
4543,39.603047,-105.09808,2
5617,39.755916,-104.9786,3
3379,39.732186,-105.02188,9
8111,39.733724,-105.17673,1
4251,39.663455,-105.01128,8
4251,39.756676,-105.04558,3
5223,39.711263,-104.94242,11
7221,39.734752,-105.15931,8
5231,39.736554,-104.9873,43
4238,39.774621,-104.91587,4
8141,39.695554,-104.95488,1
6212,39.760646,-105.01128,1
2389,39.668111,-105.06468,5
4842,39.707637,-104.96268,2
7222,39.678547,-105.02286,13
5222,39.725837,-105.08461,2
5242,39.715137,-104.94638,3
8111,39.679357,-105.00428,1
6212,39.887824,-105.12615,1
5412,39.749099,-104.99215,12
8141,39.726356,-104.96838,1
5312,39.825363,-105.0742,1
5111,39.717937,-104.94352,3
4511,39.678637,-104.96729,9
7222,39.801763,-104.98036,22
7222,39.725873,-104.98729,22
7222,39.739863,-105.00048,29
2382,39.871763,-104.99849,2
4539,39.746686,-104.99458,16
6116,39.680647,-105.00392,1
7221,39.749878,-104.99982,7
5511,39.602441,-104.89225,103
8132,39.698537,-104.90939,5
7222,39.675245,-104.80962,2
5415,39.689032,-104.98528,1
5617,39.619669,-104.99012,11
6213,39.74328,-104.95378,1
7224,39.652863,-104.80875,5
5242,39.739555,-105.07172,2
5313,39.614857,-104.90373,2
5418,39.686053,-104.94668,1
6213,39.756997,-105.01819,7
5242,39.851259,-105.12323,1
5511,39.649737,-104.8824,5
2381,39.674711,-105.00848,62
4541,39.677688,-104.92082,4
4239,39.752488,-104.99635,9
5616,39.653248,-104.92262,3
4231,39.732373,-104.99852,2
4422,39.609463,-105.08802,3
7222,39.609563,-105.0982,2
5312,39.849293,-105.11673,1
7222,39.720208,-104.94962,24
4453,39.797509,-105.00648,2
5242,39.657572,-105.0812,1
5414,39.665828,-104.84677,1
4471,39.810404,-105.09098,4
5416,39.76716,-105.04688,2
5613,39.896217,-105.1267,8
5415,39.649667,-105.0761,2
2383,39.698363,-104.99498,53
5612,39.894214,-105.01608,1
5242,39.667563,-105.08074,3
2382,39.81895,-105.15068,5
5412,39.650066,-104.99718,1
5617,39.782181,-104.81229,3
2381,39.825303,-104.93252,14
5411,39.630724,-104.89235,3
3353,39.72104,-105.0066,72
2361,39.718337,-104.95177,4
5239,39.826863,-105.08936,1
6244,39.890186,-105.01292,30
4922,39.722159,-105.01677,13
4239,39.620399,-104.89824,4
5415,39.6715,-104.8901,1
4239,39.759142,-105.16682,1
5418,39.618073,-104.89647,2
5614,39.772597,-105.08122,4
2361,39.790926,-104.86562,54
5413,39.767837,-105.04684,12
5222,39.754253,-104.99473,2
6211,39.730878,-104.935,1
6212,39.7589,-104.8817,4
6216,39.701765,-104.93262,13
5511,39.699257,-104.9339,29
2383,39.645329,-105.02303,7
5311,39.698537,-104.90939,8
5614,39.737054,-104.98128,1
5614,39.739683,-105.13963,1
5242,39.616137,-104.89508,1
5511,39.741113,-104.98722,46
2389,39.76282,-105.09808,14
5411,39.747304,-104.95995,8
2383,39.731267,-105.1203,2
4236,39.840746,-105.05312,6
5617,39.614001,-105.06816,6
8139,39.708968,-104.94378,1
5241,39.682237,-104.93701,5
6212,39.835923,-105.0901,4
4541,39.723659,-105.16808,3
2361,39.696055,-104.99698,13
8141,39.666316,-105.05228,1
5418,39.687834,-104.92858,1
3219,39.796042,-104.99333,35
5413,39.759133,-105.00558,3
4244,39.78905,-104.96607,22
5411,39.72247,-105.13193,1
5416,39.728495,-105.10942,1
5614,39.728334,-104.99878,5
3333,39.785337,-104.91091,4
5415,39.715325,-104.95572,1
4233,39.645936,-105.02079,8
5182,39.745806,-104.95998,6
5411,39.752891,-104.99587,5
4911,39.796037,-104.85832,9
5223,39.734185,-104.98592,1
5419,39.754837,-104.88872,5
4233,39.782953,-104.92682,11
5411,39.753965,-104.99621,1
5413,39.794196,-105.16021,1
8121,39.725737,-104.97595,4
4251,39.704004,-104.93383,2
4234,39.75789,-105.01972,2
3272,39.739863,-105.12815,2
4532,39.799601,-105.07946,7
5413,39.717663,-104.94842,2
4453,39.727547,-104.90368,2
5416,39.727824,-104.95918,1
5411,39.60364,-104.96871,2
5619,39.738135,-105.15764,1
5222,39.609363,-104.90063,33
5251,39.606732,-104.90438,2
8114,39.780025,-104.84212,16
7222,39.719263,-104.9577,7
5415,39.749099,-104.99215,13
6214,39.617003,-104.90254,15
4453,39.678543,-105.01612,1
5412,39.801632,-105.08242,5
5511,39.741113,-104.98722,51
5242,39.602063,-104.89932,3
6211,39.653237,-104.90132,18
6211,39.623863,-104.89232,1
6212,39.682063,-105.08308,5
4539,39.653237,-104.8086,1
3251,39.782931,-105.17703,47
5416,39.623863,-104.90628,3
5221,39.624305,-104.89741,12
5221,39.883109,-105.07554,7
8112,39.700162,-104.98022,1
2389,39.783937,-104.9214,70
4243,39.763714,-104.84432,2
5411,39.724037,-105.08333,5
5415,39.618913,-105.06508,1
5416,39.612241,-104.88647,9
8132,39.740137,-104.97172,4
2383,39.648486,-104.88627,8
8111,39.80067,-105.13772,2
5415,39.671763,-104.95241,1
2383,39.802049,-104.98298,4
4483,39.710487,-105.02528,1
7221,39.725463,-104.95532,5
5511,39.603767,-104.89932,4
7221,39.802137,-105.07691,53
7221,39.711063,-104.93427,57
7221,39.609463,-105.08903,60
7221,39.885437,-104.99174,64
4234,39.66615,-104.83877,1
6214,39.722938,-104.892,14
5311,39.772837,-104.81097,2
8141,39.849836,-105.13566,1
7221,39.623087,-105.09082,51
4541,39.652548,-104.98318,1
3271,39.724862,-105.17627,6
8129,39.601271,-104.89009,129
4245,39.742828,-104.98758,1
7139,39.789661,-105.02546,7
5239,39.703,-105.08178,7
5416,39.637238,-105.09784,1
5414,39.739015,-104.95758,1
3231,39.824199,-105.10452,2
8141,39.708855,-104.97672,1
3121,39.772385,-104.98935,32
5242,39.611563,-105.01972,2
7221,39.697844,-105.02482,3
3231,39.796163,-105.06359,3
8111,39.790863,-105.07937,1
4251,39.696737,-104.96362,1
7222,39.74624,-104.99318,19
6117,39.659921,-104.9251,1
6211,39.653237,-104.97921,1
7222,39.712656,-105.13292,11
2382,39.605263,-105.12561,1
5223,39.620437,-104.89008,8
5617,39.695613,-104.96384,3
5121,39.668992,-104.85148,1
4453,39.618063,-105.08787,2
7221,39.716073,-104.98738,11
2382,39.730057,-105.13352,3
5415,39.612967,-105.10909,2
4842,39.772763,-104.94522,7
4471,39.766424,-104.98415,4
7221,39.753998,-104.99849,55
4841,39.79576,-104.90875,48
5181,39.612841,-104.89035,3
6212,39.745004,-104.97714,3
7222,39.720702,-104.95718,8
4461,39.735237,-104.94592,6
4453,39.729063,-104.93571,1
7131,39.812937,-105.12929,6
5613,39.685563,-104.94228,1
5121,39.728447,-104.93398,1
5413,39.618073,-104.89647,5
5416,39.627323,-104.8998,1
5411,39.745581,-104.96202,1
4242,39.680245,-104.87739,11
4441,39.705636,-105.13214,1
5311,39.7391,-104.9841,1
4236,39.72247,-105.13193,13
5416,39.745404,-104.99035,1
4251,39.690463,-104.87585,1
5242,39.749454,-104.99568,11
4889,39.795404,-104.99211,12
8123,39.695347,-104.86611,3
4243,39.759097,-105.04022,3
4251,39.685919,-104.98257,1
8133,39.736315,-104.99428,6
4482,39.853637,-105.08152,3
4482,39.696363,-104.82514,3
5242,39.860554,-105.08225,1
7222,39.682337,-105.08338,4
2362,39.746383,-104.99111,2
8111,39.6151,-105.0715,1
5614,39.663497,-104.82678,1
4251,39.742828,-104.98758,5
5242,39.613437,-104.99558,2
4251,39.604248,-105.17136,1
4251,39.663866,-105.11922,1
7222,39.863686,-105.08253,3
2361,39.778063,-105.13532,5
5411,39.634363,-104.97349,1
5312,39.728809,-104.97778,1
2383,39.656181,-105.09922,4
5412,39.70724,-104.93358,3
3371,39.668816,-104.99611,5
8114,39.719687,-104.95598,2
7115,39.727032,-104.98092,1
5413,39.752263,-105.02596,1
5222,39.893636,-104.87674,1
5411,39.708968,-104.94378,1
5151,39.741113,-104.98722,26
6211,39.653252,-104.81342,5
5411,39.656278,-105.05433,3
4249,39.618771,-105.18542,2
6213,39.70802,-104.93358,1
5411,39.629337,-104.96256,1
4251,39.720415,-105.13211,1
5416,39.748109,-105.1345,1
2361,39.697308,-104.96152,10
7222,39.656017,-104.98788,11
5223,39.699879,-105.05302,1
4413,39.740433,-104.87862,4
2213,39.745001,-104.98758,1
5242,39.704279,-104.94042,9
4451,39.666571,-104.86148,64
4244,39.793343,-105.04061,1
4859,39.782075,-104.86342,65
4453,39.8705,-104.9495,3
3331,39.822486,-105.16658,10
5614,39.827437,-105.04977,1
5412,39.649263,-104.97181,1
5242,39.614857,-104.90373,1
5418,39.730736,-104.89903,1
5222,39.649737,-104.88377,12
7224,39.805283,-105.06712,2
5312,39.628247,-104.89783,4
2382,39.76599,-104.94382,3
5313,39.618073,-104.89647,2
5312,39.696953,-104.94788,1
6241,39.751527,-104.99417,2
6211,39.690219,-104.83128,1
2383,39.886994,-104.83228,2
8111,39.68987,-105.11761,14
8111,39.801801,-105.10508,9
8111,39.771337,-105.08158,12
8111,39.675037,-104.90027,9
8111,39.706691,-104.91992,8
8111,39.740437,-105.0997,9
5414,39.705325,-105.13665,1
7222,39.654185,-105.1918,2
4884,39.683006,-104.80688,1
2383,39.744037,-105.08042,2
5415,39.889636,-104.94287,2
4529,39.744711,-104.99086,3
8121,39.686061,-104.94096,68
4511,39.724942,-104.95238,5
4239,39.775484,-104.97192,15
8121,39.679593,-104.95958,8
3371,39.675037,-104.98671,2
4243,39.654763,-104.99521,9
7221,39.612967,-105.02178,5
7222,39.70469,-104.87522,1
4533,39.739963,-104.84381,11
8141,39.719673,-104.92562,2
5239,39.691797,-105.13818,1
2383,39.670856,-105.03698,1
5415,39.806529,-105.15005,1
5416,39.718737,-104.98162,1
5223,39.614197,-104.88846,3
5112,39.741837,-104.98448,40
5242,39.624582,-104.96818,1
3346,39.720377,-105.1947,2
5611,39.745001,-104.98758,1
5413,39.7666,-105.019,6
6212,39.655062,-104.86982,1
8121,39.720863,-104.95202,2
2389,39.720884,-105.08968,2
8141,39.815455,-105.09302,1
5223,39.619937,-104.91381,1
5415,39.645969,-104.91571,1
5416,39.625287,-104.95072,2
3149,39.718263,-105.08122,4
4413,39.827225,-104.91505,4
4889,39.800292,-104.92858,2
5223,39.704604,-104.93357,14
2361,39.615977,-105.00568,2
4539,39.627021,-105.01165,6
6211,39.730264,-104.98248,4
4251,39.715725,-105.18517,2
5242,39.672477,-104.86861,19
5223,39.745001,-104.98758,3
8129,39.61056,-104.80917,7
4251,39.705542,-104.98776,2
8139,39.73974,-105.15662,1
4541,39.684037,-104.94978,1
6241,39.74591,-104.96118,5
5312,39.783538,-105.13031,3
5611,39.786275,-105.16742,1
4451,39.778637,-104.80955,2
5151,39.741113,-104.98722,69
5241,39.609363,-104.90286,1
2372,39.756956,-105.14267,3
5239,39.741801,-104.98722,9
5412,39.6904,-105.1448,1
4242,39.708511,-104.92828,18
2383,39.726976,-104.83,2
5412,39.687574,-105.13772,1
5619,39.759701,-104.98409,12
5511,39.742828,-104.98758,19
5613,39.609463,-105.10848,6
2383,39.706315,-104.96732,8
5617,39.65786,-105.00243,13
8139,39.85354,-105.04902,12
5313,39.674563,-104.81104,26
2382,39.656402,-105.00409,12
2382,39.780765,-104.90655,22
4239,39.673269,-105.00839,59
5413,39.713137,-105.00677,4
3118,39.801763,-104.9213,20
2361,39.632263,-105.00556,10
5111,39.62063,-104.89616,13
2382,39.611563,-105.01712,41
5617,39.876701,-105.08158,5
7222,39.85044,-104.98188,8
7222,39.883124,-105.02538,10
5416,39.763763,-105.03262,1
1129,39.887474,-105.0813,2
7221,39.740337,-104.94959,17
5411,39.714838,-105.17407,6
5416,39.735083,-104.99141,1
5312,39.87931,-105.01368,2
2361,39.696363,-104.82565,16
2381,39.666967,-105.00842,14
5416,39.633424,-104.90059,27
5242,39.667049,-105.06628,1
5411,39.682237,-104.93701,1
2361,39.742249,-104.94282,1
5611,39.744037,-105.08042,11
8139,39.655037,-104.97849,2
2383,39.666563,-104.83744,2
5615,39.777732,-105.09405,6
6117,39.660163,-104.89531,3
4231,39.791237,-104.92329,3
5222,39.708097,-105.07438,1
4251,39.726332,-105.10002,2
